Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
1451,57803,11,4,79.5,18.0,incident,25,55,16.21,16.21,16.21,558.16,39.08,100.0,16.14,16.14,16.14,535.91,40.62,100.0,19.22,19.22,19.22,643.81,0.01,100.0,-0.48,-0.48,Classical PSO,15.64,15.64,QPSO
1452,18940,19,5,113.6,18.0,uniform,33,70,15.44,15.44,15.44,648.02,54.02,100.0,17.9,17.9,17.9,728.14,45.39,100.0,15.58,15.58,15.58,675.62,0.2,100.0,13.72,13.72,QPSO,0.89,0.89,QPSO
1453,20848,17,5,106.7,8.5,uniform,45,45,12.1,12.1,12.1,486.3,32.58,100.0,13.84,13.84,13.84,538.86,29.53,100.0,14.88,14.88,14.88,640.83,0.27,100.0,12.57,12.57,QPSO,18.68,18.68,QPSO
1454,68673,13,5,91.7,17.5,incident,31,51,13.24,13.24,13.24,541.55,33.26,100.0,14.0,14.0,14.0,536.18,26.18,100.0,240.68,240.68,14.6,655.72,0.01,0.0,5.44,5.44,QPSO,94.5,9.28,QPSO
1455,6087,16,4,100.7,18.0,rush_hour,40,73,13.45,13.45,13.45,556.15,45.67,100.0,15.8,15.8,15.8,660.92,40.71,100.0,103.03,103.03,15.62,712.52,0.02,0.0,14.88,14.88,QPSO,86.95,13.92,QPSO
1456,87106,12,4,112.0,18.0,rush_hour,40,80,9.24,9.24,9.24,436.63,48.96,100.0,11.07,11.07,11.07,507.61,46.97,100.0,11.76,11.76,11.76,573.13,0.0,100.0,16.52,16.52,QPSO,21.38,21.38,QPSO
1457,52407,19,5,97.2,8.0,uniform,28,58,17.06,17.06,17.06,691.12,45.16,100.0,17.95,17.95,17.95,749.56,36.08,100.0,18.52,18.52,18.52,769.09,0.01,100.0,4.97,4.97,QPSO,7.87,7.87,QPSO
1458,55997,17,6,82.4,8.0,uniform,39,60,17.21,17.21,17.21,777.82,68.36,100.0,16.17,16.17,16.17,711.29,29.59,100.0,19.0,19.0,19.0,857.44,0.1,100.0,-6.44,-6.44,Classical PSO,9.41,9.41,QPSO
1459,87587,11,5,104.8,8.5,rush_hour,40,78,16.47,16.47,16.47,426.78,30.07,100.0,18.74,18.74,18.74,451.86,74.61,100.0,151.19,151.19,18.31,524.77,0.0,0.0,12.1,12.1,QPSO,89.11,10.05,QPSO
1460,55002,20,8,71.4,17.5,uniform,38,43,26.8,26.8,27.93,1045.75,17.38,100.0,24.9,24.9,24.9,934.99,43.14,100.0,30.35,30.35,30.35,1174.02,0.01,100.0,-7.64,-12.18,Classical PSO,11.7,7.98,QPSO
1461,74696,15,5,103.7,13.0,rush_hour,38,65,14.12,14.12,14.12,514.29,45.76,100.0,17.0,17.0,17.0,734.63,45.65,100.0,14.12,14.12,14.12,514.29,0.01,100.0,16.9,16.9,QPSO,0.0,0.0,Tie
1462,35170,10,3,94.3,9.0,incident,26,59,7.31,7.31,7.31,302.23,22.27,100.0,8.21,8.21,8.21,321.61,25.86,100.0,8.7,8.7,8.7,374.45,0.08,100.0,10.99,10.99,QPSO,16.03,16.03,QPSO
1463,59672,16,5,98.6,17.5,uniform,45,47,13.91,13.91,13.91,485.45,26.43,100.0,15.71,15.71,15.71,546.78,14.99,100.0,26.61,26.61,17.28,633.96,0.06,0.0,11.42,11.42,QPSO,47.72,19.48,QPSO
1464,81386,19,7,76.5,18.0,uniform,37,45,17.12,17.12,17.12,669.48,23.49,100.0,20.51,20.51,20.51,775.08,19.91,100.0,17.48,17.48,17.48,687.07,0.1,100.0,16.5,16.5,QPSO,2.05,2.05,QPSO
1465,93370,15,4,108.3,18.0,uniform,41,53,9.87,9.87,9.87,432.87,22.38,100.0,11.2,11.2,11.2,531.15,24.49,100.0,11.25,11.25,11.25,512.92,0.01,100.0,11.92,11.92,QPSO,12.3,12.3,QPSO
1466,48460,18,5,119.3,18.0,uniform,34,50,13.95,13.95,13.95,584.72,23.27,100.0,18.02,18.02,18.02,713.38,20.42,100.0,13.95,13.95,13.95,584.72,0.01,100.0,22.62,22.62,QPSO,0.0,0.0,Tie
1467,50005,15,5,80.8,8.0,uniform,25,73,11.88,11.88,11.88,502.37,34.59,100.0,14.58,14.58,14.58,638.01,31.09,100.0,13.97,13.97,13.97,552.07,0.01,100.0,18.54,18.54,QPSO,14.98,14.98,QPSO
1468,14437,18,5,109.6,8.5,rush_hour,34,41,120.56,120.56,28.7,731.14,20.04,0.0,48.16,48.16,38.19,956.27,18.5,0.0,383.55,383.55,28.76,746.43,0.01,0.0,-150.36,24.86,Classical PSO,68.57,0.22,QPSO
1469,31147,20,7,71.7,13.0,incident,37,48,19.35,19.35,19.35,801.23,20.37,100.0,20.44,20.44,20.44,857.61,24.62,100.0,19.64,19.64,19.64,809.58,0.01,100.0,5.34,5.34,QPSO,1.49,1.49,QPSO
1470,98062,14,5,73.8,8.0,uniform,42,78,15.78,15.78,15.78,585.19,39.54,100.0,15.59,15.59,15.59,583.66,72.01,100.0,18.85,18.85,18.85,632.04,0.01,100.0,-1.22,-1.22,Classical PSO,16.27,16.27,QPSO
1471,20902,11,5,79.7,9.0,rush_hour,41,41,16.45,16.45,16.45,458.89,62.84,100.0,19.05,19.05,19.05,522.44,69.15,100.0,20.55,20.55,20.55,591.66,0.01,100.0,13.65,13.65,QPSO,19.92,19.92,QPSO
1472,40603,14,5,80.1,18.0,incident,40,64,13.88,13.88,13.88,566.35,110.02,100.0,14.48,14.48,14.48,552.54,86.92,100.0,15.51,15.51,15.51,589.05,0.01,100.0,4.16,4.16,QPSO,10.5,10.5,QPSO
1473,39173,16,5,81.1,17.5,rush_hour,40,58,16.87,16.87,16.87,710.4,112.14,100.0,16.61,16.61,16.61,676.35,102.4,100.0,64.38,64.38,17.65,707.94,0.01,0.0,-1.58,-1.58,Classical PSO,73.79,4.39,QPSO
1474,93127,18,6,89.1,18.0,rush_hour,36,74,13.94,13.94,15.63,658.96,98.73,100.0,14.79,14.79,14.79,636.79,89.67,100.0,15.96,15.96,15.96,656.18,0.01,100.0,5.71,-5.69,QPSO,12.61,2.04,QPSO
1475,94661,11,4,81.2,13.0,uniform,39,63,8.43,8.43,8.43,344.58,22.69,100.0,8.71,8.71,8.71,340.48,66.35,100.0,8.51,8.51,8.51,346.28,0.01,100.0,3.18,3.18,QPSO,0.93,0.93,QPSO
1476,63495,19,5,102.1,8.5,incident,27,46,20.76,20.76,20.76,811.83,81.82,100.0,21.41,21.41,21.41,829.49,68.77,100.0,129.64,129.64,19.48,773.83,0.01,0.0,3.06,3.06,QPSO,83.99,-6.56,QPSO
1477,74516,12,4,113.2,17.5,uniform,27,49,12.53,12.53,12.53,501.89,29.96,100.0,12.34,12.34,12.34,568.99,11.99,100.0,61.04,61.04,11.81,520.84,0.0,0.0,-1.53,-1.53,Classical PSO,79.47,-6.1,QPSO
1478,53847,19,5,96.2,8.0,rush_hour,33,66,19.04,19.04,21.41,730.37,31.8,0.0,21.11,21.11,21.11,733.07,32.54,100.0,147.34,147.34,19.31,635.48,0.03,0.0,9.82,-1.41,QPSO,87.08,-10.9,QPSO
1479,41823,15,6,71.8,8.0,rush_hour,31,75,23.62,23.62,23.62,727.79,37.83,100.0,25.81,25.81,25.81,798.0,31.67,100.0,23.7,23.7,23.7,697.18,0.01,100.0,8.5,8.5,QPSO,0.34,0.34,QPSO
1480,65058,18,6,85.7,9.0,rush_hour,40,72,26.02,26.02,26.02,742.26,179.66,100.0,27.17,27.17,27.17,770.7,63.05,100.0,26.02,26.02,26.02,742.26,0.01,100.0,4.24,4.24,QPSO,0.0,0.0,Tie
1481,73719,11,4,91.3,13.0,uniform,25,50,11.81,11.81,11.81,430.54,78.6,100.0,11.29,11.29,11.29,401.45,67.3,100.0,12.74,12.74,12.74,459.54,0.01,100.0,-4.6,-4.6,Classical PSO,7.31,7.31,QPSO
1482,69149,11,4,79.9,8.0,rush_hour,40,50,15.4,15.4,15.4,454.96,19.55,100.0,17.28,17.28,17.28,454.74,70.0,100.0,18.27,18.27,18.27,472.36,0.0,100.0,10.93,10.93,QPSO,15.74,15.74,QPSO
1483,83072,18,6,77.0,13.0,uniform,34,47,20.85,20.85,22.96,983.89,26.42,0.0,20.23,20.23,20.23,898.26,44.58,100.0,128.91,128.91,21.8,959.59,0.01,0.0,-3.08,-13.52,Classical PSO,83.82,-5.31,QPSO
1484,58079,14,5,96.1,17.5,incident,30,49,13.53,13.53,13.53,560.35,26.8,100.0,12.79,12.79,12.79,483.79,25.21,100.0,28.88,28.88,12.22,467.93,0.01,0.0,-5.83,-5.83,Classical PSO,53.14,-10.7,QPSO
1485,39036,18,5,110.1,17.5,incident,33,70,15.11,15.11,15.11,580.06,42.11,100.0,17.88,17.88,17.88,714.3,135.3,100.0,42.22,42.22,15.96,658.07,0.01,0.0,15.46,15.46,QPSO,64.21,5.3,QPSO
1486,61670,13,5,116.4,8.5,uniform,41,70,8.6,8.6,8.6,381.88,74.85,100.0,9.67,9.67,9.67,420.59,64.64,100.0,10.56,10.56,10.56,436.47,0.01,100.0,11.12,11.12,QPSO,18.59,18.59,QPSO
1487,2287,15,5,79.0,8.0,uniform,34,52,12.49,12.49,12.49,452.34,41.02,100.0,13.28,13.28,13.28,493.66,17.69,100.0,14.69,14.69,14.69,594.0,0.01,100.0,5.95,5.95,QPSO,14.96,14.96,QPSO
1488,27118,11,4,86.6,17.5,rush_hour,44,50,8.93,8.93,8.93,386.23,46.88,100.0,9.26,9.26,9.26,428.05,32.33,100.0,10.58,10.58,10.58,479.14,0.03,100.0,3.6,3.6,QPSO,15.6,15.6,QPSO
1489,9751,15,5,87.2,8.5,rush_hour,34,67,24.27,24.27,24.27,633.01,24.8,100.0,23.33,23.33,23.33,609.33,91.55,100.0,41.94,41.94,26.37,665.68,0.01,0.0,-4.0,-4.0,Classical PSO,42.14,7.96,QPSO
1490,77607,14,5,101.2,9.0,incident,42,52,12.24,12.24,13.95,554.2,62.57,100.0,14.22,14.22,14.22,568.69,97.22,100.0,13.95,13.95,13.95,554.2,0.01,100.0,13.88,1.87,QPSO,12.24,0.0,QPSO
1491,11154,19,7,75.1,9.0,uniform,33,76,20.06,20.06,20.06,923.17,57.34,100.0,18.11,18.11,18.11,817.55,34.14,100.0,20.49,20.49,20.49,926.02,0.01,100.0,-10.74,-10.74,Classical PSO,2.08,2.08,QPSO
1492,14411,12,5,86.5,18.0,incident,40,53,12.51,12.51,12.51,519.95,136.76,100.0,12.51,12.51,12.51,519.95,75.92,100.0,28.72,28.72,16.55,759.03,0.01,0.0,0.0,0.0,Tie,56.46,24.43,QPSO
1493,23033,10,3,119.5,17.5,uniform,29,50,8.47,8.47,8.47,310.52,84.0,100.0,8.47,8.47,8.47,310.52,48.49,100.0,10.47,10.47,10.47,391.13,0.01,100.0,0.0,0.0,Tie,19.13,19.13,QPSO
1494,63320,10,4,73.9,8.5,incident,39,67,10.0,10.0,10.0,385.8,127.06,100.0,10.54,10.54,10.54,402.76,82.89,100.0,10.0,10.0,10.0,385.8,0.0,100.0,5.08,5.08,QPSO,0.0,0.0,Tie
1495,88142,17,5,85.1,8.5,incident,37,64,17.79,17.79,17.79,722.08,25.37,100.0,19.65,19.65,19.65,782.77,60.93,100.0,81.27,81.27,18.57,725.12,0.01,0.0,9.45,9.45,QPSO,78.11,4.21,QPSO
1496,51532,17,5,85.6,17.5,uniform,44,53,18.6,18.6,18.6,822.65,30.16,100.0,18.34,18.34,18.34,770.11,37.81,100.0,19.09,19.09,19.09,787.75,0.01,100.0,-1.41,-1.41,Classical PSO,2.57,2.57,QPSO
1497,22773,20,5,105.6,17.5,rush_hour,40,56,18.21,18.21,20.32,924.43,25.74,0.0,20.15,20.15,20.15,826.27,59.08,100.0,18.69,18.69,18.69,781.36,0.01,100.0,9.63,-0.82,QPSO,2.54,-8.72,QPSO
1498,90832,11,3,102.6,8.0,rush_hour,39,62,12.91,12.91,12.91,354.52,29.02,100.0,12.8,12.8,12.8,363.72,38.94,100.0,70.95,70.95,13.87,412.32,0.0,0.0,-0.84,-0.84,Classical PSO,81.81,6.95,QPSO
1499,96484,16,4,100.8,13.0,rush_hour,30,40,13.68,13.68,13.68,493.72,53.25,100.0,14.27,14.27,14.27,560.61,54.77,100.0,14.62,14.62,14.62,533.39,0.04,100.0,4.16,4.16,QPSO,6.47,6.47,QPSO
1500,26668,17,5,96.3,17.5,rush_hour,35,46,13.46,13.46,13.46,614.06,48.69,100.0,14.83,14.83,14.83,673.71,81.36,100.0,14.05,14.05,14.05,629.38,0.01,100.0,9.27,9.27,QPSO,4.22,4.22,QPSO
1501,49348,14,4,100.3,18.0,rush_hour,45,70,9.54,9.54,9.54,424.95,105.43,100.0,10.53,10.53,10.53,455.03,87.6,100.0,10.24,10.24,10.24,460.32,0.01,100.0,9.39,9.39,QPSO,6.83,6.83,QPSO
1502,53205,10,3,83.7,17.5,uniform,40,78,12.73,12.73,12.73,491.16,120.67,100.0,12.73,12.73,12.73,491.16,103.72,100.0,13.64,13.64,13.64,570.37,0.01,100.0,0.0,0.0,Tie,6.68,6.68,QPSO
1503,83868,17,6,78.7,8.0,rush_hour,25,79,31.03,31.03,31.03,871.55,73.51,100.0,30.48,30.48,30.48,825.29,31.0,100.0,46.53,46.53,31.22,863.19,0.01,0.0,-1.8,-1.8,Classical PSO,33.3,0.61,QPSO
1504,94495,12,3,113.5,8.0,rush_hour,28,43,16.47,16.47,16.47,459.52,62.03,100.0,24.9,24.9,24.9,723.77,55.55,100.0,16.62,16.62,16.62,481.46,0.0,100.0,33.83,33.83,QPSO,0.86,0.86,QPSO
1505,59114,20,6,85.7,8.5,incident,44,41,16.39,16.39,16.39,672.65,60.49,100.0,15.69,15.69,15.69,648.69,66.03,100.0,17.86,17.86,17.86,690.16,0.01,100.0,-4.4,-4.4,Classical PSO,8.24,8.24,QPSO
1506,44603,20,5,114.9,17.5,incident,36,73,15.65,15.65,15.65,614.01,80.33,100.0,19.13,19.13,19.13,799.02,114.79,100.0,17.08,17.08,17.08,689.77,0.01,100.0,18.18,18.18,QPSO,8.38,8.38,QPSO
1507,2857,20,6,90.8,8.0,uniform,41,49,16.27,16.27,16.27,682.65,26.7,100.0,15.67,15.67,15.67,656.68,36.19,100.0,17.93,17.93,17.93,753.11,0.01,100.0,-3.85,-3.85,Classical PSO,9.27,9.27,QPSO
1508,96545,14,5,78.6,9.0,incident,31,72,10.93,10.93,10.93,468.59,108.45,100.0,10.65,10.65,10.65,463.9,153.38,100.0,12.96,12.96,12.96,562.06,0.01,100.0,-2.7,-2.7,Classical PSO,15.62,15.62,QPSO
1509,54641,12,5,85.6,8.0,rush_hour,39,76,13.96,13.96,13.96,380.33,115.62,100.0,14.87,14.87,14.87,422.69,58.04,100.0,33.32,33.32,19.76,548.85,0.0,0.0,6.08,6.08,QPSO,58.1,29.33,QPSO
1510,92264,11,4,74.4,8.5,incident,27,51,12.43,12.43,12.43,473.56,68.23,100.0,13.27,13.27,13.27,509.76,91.07,100.0,15.38,15.38,15.38,570.21,0.0,100.0,6.33,6.33,QPSO,19.14,19.14,QPSO
1511,42615,19,5,108.3,8.5,incident,36,69,21.47,21.47,21.47,852.88,27.93,100.0,22.35,22.35,22.35,832.79,30.37,100.0,67.54,67.54,18.49,732.67,0.01,0.0,3.94,3.94,QPSO,68.21,-16.1,QPSO
1512,11652,13,5,111.9,8.5,incident,29,59,11.15,11.15,11.15,524.44,61.04,100.0,11.25,11.25,11.25,507.91,67.39,100.0,21.98,21.98,11.64,533.4,0.01,0.0,0.88,0.88,QPSO,49.28,4.23,QPSO
1513,7990,16,6,78.9,17.5,rush_hour,38,54,15.78,15.78,17.3,700.6,53.56,100.0,18.76,18.76,18.76,719.66,55.57,100.0,20.48,20.48,20.48,859.32,0.01,100.0,15.87,7.77,QPSO,22.96,15.54,QPSO
1514,25673,14,5,78.9,9.0,incident,39,56,12.03,12.03,12.03,487.58,51.33,100.0,13.05,13.05,13.05,556.8,39.64,100.0,14.0,14.0,14.0,566.67,0.02,100.0,7.82,7.82,QPSO,14.11,14.11,QPSO
1515,13112,17,5,98.9,18.0,incident,39,80,12.7,12.7,12.7,499.98,67.36,100.0,12.37,12.37,12.37,536.28,69.21,100.0,19.87,19.87,15.56,610.35,0.01,0.0,-2.6,-2.6,Classical PSO,36.11,18.38,QPSO
1516,91051,12,5,117.5,13.0,uniform,42,76,11.46,11.46,11.46,428.34,54.31,100.0,12.11,12.11,12.11,506.04,83.79,100.0,21.96,21.96,13.1,568.82,0.01,0.0,5.35,5.35,QPSO,47.79,12.48,QPSO
1517,28611,16,5,102.3,8.5,rush_hour,41,75,14.77,14.77,14.77,412.51,73.13,100.0,17.41,17.41,17.41,466.3,67.11,100.0,17.79,17.79,17.79,514.06,0.01,100.0,15.12,15.12,QPSO,16.96,16.96,QPSO
1518,98403,14,4,95.7,9.0,uniform,39,56,12.07,12.07,12.07,499.01,50.9,100.0,11.46,11.46,11.46,512.56,37.54,100.0,12.22,12.22,12.22,518.0,0.01,100.0,-5.35,-5.35,Classical PSO,1.2,1.2,QPSO
1519,5121,11,4,93.8,17.5,rush_hour,36,76,8.28,8.28,8.28,357.11,60.64,100.0,8.19,8.19,8.19,371.82,65.0,100.0,32.87,32.87,9.13,391.23,0.01,0.0,-1.06,-1.06,Classical PSO,74.82,9.31,QPSO
1520,50533,20,6,86.1,18.0,rush_hour,25,50,19.02,19.02,19.02,767.91,37.88,100.0,23.91,23.91,23.91,1041.68,44.0,100.0,19.31,19.31,19.31,784.65,0.01,100.0,20.46,20.46,QPSO,1.49,1.49,QPSO
1521,56234,17,5,86.8,8.5,rush_hour,34,50,24.51,24.51,24.51,633.09,51.95,100.0,30.16,30.16,30.16,819.49,47.08,100.0,27.05,27.05,27.05,696.19,0.01,100.0,18.74,18.74,QPSO,9.38,9.38,QPSO
1522,62189,18,5,107.6,17.5,rush_hour,43,76,14.66,14.66,14.66,603.38,71.34,100.0,16.69,16.69,16.69,705.42,54.96,100.0,55.7,55.7,14.45,601.92,0.08,0.0,12.17,12.17,QPSO,73.68,-1.47,QPSO
1523,92029,16,5,93.7,9.0,incident,36,78,14.66,14.66,14.66,621.81,59.89,100.0,14.4,14.4,14.4,580.69,66.39,100.0,14.93,14.93,14.93,655.41,0.01,100.0,-1.81,-1.81,Classical PSO,1.81,1.81,QPSO
1524,45286,17,5,85.0,17.5,uniform,38,67,14.04,14.04,16.35,638.57,61.62,100.0,13.02,13.02,13.02,528.36,64.11,100.0,17.56,17.56,17.56,670.87,0.01,100.0,-7.84,-25.56,Classical PSO,20.03,6.89,QPSO
1525,36305,19,5,99.7,17.5,uniform,34,78,13.97,13.97,13.97,527.24,64.55,100.0,15.68,15.68,15.68,628.67,66.91,100.0,15.13,15.13,15.13,608.5,0.01,100.0,10.94,10.94,QPSO,7.69,7.69,QPSO
1526,92439,18,4,117.6,8.5,incident,35,43,14.45,14.45,14.45,580.28,33.55,100.0,14.63,14.63,14.63,611.5,36.09,100.0,14.77,14.77,14.77,582.46,0.01,100.0,1.21,1.21,QPSO,2.16,2.16,QPSO
1527,12848,14,5,110.1,13.0,uniform,39,40,11.29,11.29,11.29,444.28,38.39,100.0,11.36,11.36,11.36,485.71,29.56,100.0,11.29,11.29,11.29,444.28,0.01,100.0,0.58,0.58,QPSO,0.0,0.0,Tie
1528,87325,12,4,114.1,9.0,uniform,30,55,9.48,9.48,9.48,460.08,44.56,100.0,10.4,10.4,10.4,500.28,38.71,100.0,328.14,328.14,9.67,441.04,0.01,0.0,8.84,8.84,QPSO,97.11,1.97,QPSO
1529,27649,16,4,106.2,18.0,incident,36,40,14.38,14.38,14.38,671.91,20.29,100.0,15.28,15.28,15.28,671.45,40.54,100.0,23.83,23.83,15.38,653.06,0.01,0.0,5.85,5.85,QPSO,39.64,6.48,QPSO
1530,63566,12,5,75.0,18.0,uniform,40,64,9.18,9.18,9.18,421.89,40.39,100.0,8.9,8.9,8.9,408.65,42.41,100.0,10.18,10.18,10.18,460.72,0.01,100.0,-3.18,-3.18,Classical PSO,9.82,9.82,QPSO
1531,61749,13,5,89.4,8.5,rush_hour,35,58,24.32,24.32,24.32,517.19,30.78,100.0,26.14,26.14,26.14,524.83,95.1,100.0,279.35,279.35,29.19,569.19,0.01,0.0,6.96,6.96,QPSO,91.29,16.69,QPSO
1532,89440,16,5,96.7,13.0,incident,43,41,13.39,13.39,13.39,536.21,15.33,100.0,16.81,16.81,16.81,688.08,47.38,100.0,14.65,14.65,14.65,637.62,0.01,100.0,20.32,20.32,QPSO,8.59,8.59,QPSO
1533,30057,19,5,108.4,9.0,rush_hour,41,40,25.81,25.81,25.81,786.74,41.05,100.0,26.87,26.87,26.87,790.05,60.18,100.0,60.72,60.72,23.69,705.57,0.01,0.0,3.97,3.97,QPSO,57.5,-8.94,QPSO
1534,81028,19,5,115.7,8.5,rush_hour,31,42,34.46,34.46,28.65,695.34,16.81,0.0,71.29,71.29,32.77,949.92,75.78,0.0,321.19,321.19,23.79,633.61,0.01,0.0,51.66,12.59,QPSO,89.27,-20.43,QPSO
1535,28686,14,5,74.6,18.0,uniform,38,49,12.98,12.98,12.98,507.89,41.18,100.0,14.31,14.31,14.31,599.08,47.14,100.0,14.12,14.12,14.12,569.98,0.01,100.0,9.28,9.28,QPSO,8.1,8.1,QPSO
1536,38350,14,5,103.8,8.0,rush_hour,38,51,17.54,17.54,17.54,515.01,62.24,100.0,23.57,23.57,23.57,712.09,64.8,100.0,17.54,17.54,17.54,515.01,0.01,100.0,25.58,25.58,QPSO,0.0,0.0,Tie
1537,22435,16,5,93.2,9.0,incident,28,65,14.51,14.51,14.51,563.94,67.66,100.0,15.13,15.13,15.13,546.11,64.85,100.0,41.06,41.06,17.22,692.41,0.02,0.0,4.08,4.08,QPSO,64.67,15.73,QPSO
1538,2602,12,5,76.4,18.0,rush_hour,25,71,15.92,15.92,15.92,618.29,79.4,100.0,16.26,16.26,16.26,622.22,75.37,100.0,16.66,16.66,16.66,595.57,0.01,100.0,2.08,2.08,QPSO,4.45,4.45,QPSO
1539,86697,20,6,91.1,9.0,rush_hour,33,80,25.9,25.9,25.9,749.52,88.95,100.0,30.42,30.42,30.42,908.42,88.53,100.0,26.53,26.53,26.53,730.03,0.01,100.0,14.87,14.87,QPSO,2.41,2.41,QPSO
1540,16198,19,5,95.1,18.0,rush_hour,42,63,16.51,16.51,16.51,684.33,59.22,100.0,16.14,16.14,16.14,655.89,80.24,100.0,19.33,19.33,15.87,680.04,0.01,0.0,-2.29,-2.29,Classical PSO,14.57,-4.09,QPSO
1541,15637,12,5,96.6,18.0,uniform,29,40,14.11,14.11,14.11,545.54,49.41,100.0,13.44,13.44,13.44,501.5,36.94,100.0,61.97,61.97,15.33,593.21,0.02,0.0,-4.95,-4.95,Classical PSO,77.23,7.93,QPSO
1542,45186,19,6,79.9,13.0,uniform,39,58,14.99,14.99,14.99,622.32,69.46,100.0,15.61,15.61,15.61,672.11,93.4,100.0,15.63,15.63,15.63,649.58,0.01,100.0,3.93,3.93,QPSO,4.06,4.06,QPSO
1543,6222,11,3,93.0,17.5,incident,36,56,9.69,9.69,9.69,383.12,75.95,100.0,8.88,8.88,8.88,359.88,50.91,100.0,29.73,29.73,11.29,499.01,0.01,0.0,-9.03,-9.03,Classical PSO,67.42,14.25,QPSO
1544,56797,15,4,108.3,17.5,rush_hour,30,58,12.48,12.48,12.48,588.78,59.16,100.0,14.75,14.75,14.75,689.08,126.77,100.0,14.18,14.18,14.18,672.11,0.01,100.0,15.41,15.41,QPSO,12.0,12.0,QPSO
1545,47777,16,5,92.3,18.0,uniform,44,47,13.81,13.81,13.81,611.8,65.54,100.0,18.23,18.23,18.23,811.01,70.73,100.0,14.07,14.07,14.07,620.71,0.01,100.0,24.22,24.22,QPSO,1.84,1.84,QPSO
1546,47824,10,4,82.4,17.5,uniform,29,49,9.41,9.41,9.41,389.14,18.04,100.0,10.72,10.72,10.72,472.57,14.95,100.0,10.68,10.68,10.68,470.96,0.0,100.0,12.25,12.25,QPSO,11.91,11.91,QPSO
1547,83958,17,5,114.6,13.0,incident,44,55,19.05,19.05,19.05,763.96,25.25,100.0,15.65,15.65,15.65,612.46,18.66,100.0,89.78,89.78,15.74,612.45,0.01,0.0,-21.7,-21.7,Classical PSO,78.78,-21.01,QPSO
1548,97034,18,7,72.0,9.0,uniform,29,78,18.13,18.13,18.13,814.52,33.82,100.0,18.94,18.94,18.94,929.77,28.98,100.0,20.56,20.56,20.56,949.99,0.02,100.0,4.28,4.28,QPSO,11.81,11.81,QPSO
1549,95871,20,6,89.1,9.0,incident,34,67,22.02,22.02,27.49,980.72,30.96,0.0,23.9,23.9,23.9,867.66,25.61,100.0,32.74,32.74,23.74,844.81,0.01,0.0,7.85,-15.03,QPSO,32.73,-15.78,QPSO
1550,53525,10,4,117.5,18.0,incident,27,67,9.32,9.32,9.32,357.49,22.17,100.0,10.28,10.28,10.28,398.2,21.58,100.0,33.68,33.68,9.9,337.88,0.01,0.0,9.4,9.4,QPSO,72.34,5.87,QPSO
1551,16260,13,5,119.7,17.5,incident,32,43,11.77,11.77,11.77,458.15,14.89,100.0,11.78,11.78,11.78,468.2,14.93,100.0,14.46,14.46,14.46,579.54,0.01,100.0,0.04,0.04,QPSO,18.59,18.59,QPSO
1552,50051,19,6,80.8,9.0,incident,30,57,17.07,17.07,17.07,686.05,29.87,100.0,18.46,18.46,18.46,730.18,41.65,100.0,21.35,21.35,21.35,850.94,0.01,100.0,7.52,7.52,QPSO,20.03,20.03,QPSO
1553,66740,20,5,100.2,18.0,rush_hour,33,40,13.94,13.94,13.94,590.01,16.56,100.0,15.45,15.45,15.45,657.37,16.67,100.0,13.94,13.94,13.94,590.01,0.01,100.0,9.74,9.74,QPSO,0.0,0.0,Tie
1554,54370,13,5,109.1,8.5,rush_hour,33,69,17.95,17.95,17.95,448.25,18.76,100.0,18.5,18.5,18.5,481.41,21.88,100.0,70.83,70.83,19.46,487.15,0.01,0.0,2.93,2.93,QPSO,74.65,7.72,QPSO
1555,79522,20,7,74.9,8.0,incident,35,54,17.66,17.66,17.66,703.86,24.22,100.0,21.49,21.49,21.49,930.03,20.32,100.0,20.17,20.17,20.17,795.29,0.01,100.0,17.85,17.85,QPSO,12.49,12.49,QPSO
1556,9352,19,5,106.4,17.5,rush_hour,45,78,13.83,13.83,13.83,591.16,39.16,100.0,15.06,15.06,15.06,718.59,31.61,100.0,17.7,17.7,17.7,804.12,0.01,100.0,8.17,8.17,QPSO,21.87,21.87,QPSO
1557,44090,18,5,93.8,9.0,rush_hour,35,62,23.36,23.36,23.36,679.76,62.43,100.0,24.08,24.08,24.08,704.22,28.28,100.0,26.05,26.05,26.05,815.55,0.01,100.0,3.02,3.02,QPSO,10.33,10.33,QPSO
1558,59246,12,4,112.7,8.5,incident,30,64,11.2,11.2,11.2,489.84,52.48,100.0,11.74,11.74,11.74,482.98,23.35,100.0,13.52,13.52,13.52,570.97,0.01,100.0,4.59,4.59,QPSO,17.1,17.1,QPSO
